ChEMBL ID,Name,UniProt Accessions,Type,Organism,Compounds,Activities,Tax ID,Species Group Flag
CHEMBL5994,C-X-C chemokine receptor type 6,O00574,SINGLE PROTEIN,Homo sapiens,70,262,9606,FALSE
CHEMBL229,Alpha-1a adrenergic receptor,P35348,SINGLE PROTEIN,Homo sapiens,2641,3681,9606,FALSE
CHEMBL4523857,Mas-related G-protein coupled receptor MRG,P35410,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL3085618,Probable G-protein coupled receptor 132,Q9UNW8,SINGLE PROTEIN,Homo sapiens,3,4,9606,FALSE
CHEMBL4596,C-C chemokine receptor type 8,P51685,SINGLE PROTEIN,Homo sapiens,238,334,9606,FALSE
CHEMBL2096982,Adenosine receptors; A1 & A2a,P30542|P29274,SELECTIVITY GROUP,Homo sapiens,242,250,9606,FALSE
CHEMBL2331074,Adrenergic receptor,P35348|P08913|P08588|P07550|P18825|P25100|P35368|P18089|P13945,PROTEIN FAMILY,Homo sapiens,2,3,9606,FALSE
CHEMBL3636,Neuromedin B receptor,P28336,SINGLE PROTEIN,Homo sapiens,213,236,9606,FALSE
CHEMBL5113,Orexin receptor 1,O43613,SINGLE PROTEIN,Homo sapiens,3941,5212,9606,FALSE
CHEMBL2096662,Serotonin 2 receptors; 5-HT2a & 5-HT2c,P28223|P28335,SELECTIVITY GROUP,Homo sapiens,592,674,9606,FALSE
CHEMBL4959,Gastrin releasing peptide receptor,P30550,SINGLE PROTEIN,Homo sapiens,270,289,9606,FALSE
CHEMBL4523960,5-HT1D/5-HT1F,P30939|P28221,SELECTIVITY GROUP,Homo sapiens,16,16,9606,FALSE
CHEMBL4523919,Opsin-3,Q9H1Y3,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL1790,Vasopressin V2 receptor,P30518,SINGLE PROTEIN,Homo sapiens,1068,1728,9606,FALSE
CHEMBL5850,Mas-related G-protein coupled receptor member X1,Q96LB2,SINGLE PROTEIN,Homo sapiens,136,243,9606,FALSE
CHEMBL2413,C-C chemokine receptor type 1,P32246,SINGLE PROTEIN,Homo sapiens,1163,1713,9606,FALSE
CHEMBL2321626,Duffy antigen/chemokine receptor,Q16570,SINGLE PROTEIN,Homo sapiens,1,3,9606,FALSE
CHEMBL4296308,Rhodopsin,P08100,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL2111388,Beta-2 adrenergic receptor and beta-3 adrenergic receptor,P07550|P13945,SELECTIVITY GROUP,Homo sapiens,153,173,9606,FALSE
CHEMBL2327,Neurokinin 2 receptor,P21452,SINGLE PROTEIN,Homo sapiens,2143,3259,9606,FALSE
CHEMBL213,Beta-1 adrenergic receptor,P08588,SINGLE PROTEIN,Homo sapiens,3358,5243,9606,FALSE
CHEMBL5201,Free fatty acid receptor 3,O14843,SINGLE PROTEIN,Homo sapiens,178,293,9606,FALSE
CHEMBL2097165,Dopamine receptors; D3 & D4,P35462|P21917,SELECTIVITY GROUP,Homo sapiens,270,312,9606,FALSE
CHEMBL2035,Muscarinic acetylcholine receptor M5,P08912,SINGLE PROTEIN,Homo sapiens,2640,4279,9606,FALSE
CHEMBL3230,Sphingosine 1-phosphate receptor Edg-6,O95977,SINGLE PROTEIN,Homo sapiens,800,1024,9606,FALSE
CHEMBL3714046,Trace amine-associated receptor 5,O14804,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL3562165,Probable G-protein coupled receptor 34,Q9UPC5,SINGLE PROTEIN,Homo sapiens,143,197,9606,FALSE
CHEMBL2001,Purinergic receptor P2Y12,Q9H244,SINGLE PROTEIN,Homo sapiens,1349,2296,9606,FALSE
CHEMBL4523900,Probable G-protein coupled receptor 152,Q8TDT2,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523876,Probable G-protein coupled receptor 153,Q6NV75,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523894,G-protein coupled receptor 161,Q8N6U8,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4594,C-C chemokine receptor type 7,P32248,SINGLE PROTEIN,Homo sapiens,31,35,9606,FALSE
CHEMBL1995,Prostanoid IP receptor,P43119,SINGLE PROTEIN,Homo sapiens,947,1275,9606,FALSE
CHEMBL4330,Cysteinyl leukotriene receptor 2,Q9NS75,SINGLE PROTEIN,Homo sapiens,115,129,9606,FALSE
CHEMBL1293293,Neuropeptides B/W receptor type 1,P48145,SINGLE PROTEIN,Homo sapiens,511,598,9606,FALSE
CHEMBL3764,Urotensin II receptor,Q9UKP6,SINGLE PROTEIN,Homo sapiens,739,1386,9606,FALSE
CHEMBL4523863,Probable G-protein coupled receptor 32,O75388,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523862,Prosaposin receptor GPR37,O15354,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL225,Serotonin 2c (5-HT2c) receptor,P28335,SINGLE PROTEIN,Homo sapiens,5914,9805,9606,FALSE
CHEMBL3176,Galanin receptor 2,O43603,SINGLE PROTEIN,Homo sapiens,201,360,9606,FALSE
CHEMBL3301387,Cannabinoid CB1 receptor/orexin receptor 1 complex,P21554|O43613,PROTEIN COMPLEX,Homo sapiens,9,18,9606,FALSE
CHEMBL4523860,Probable G-protein coupled receptor 171,O14626,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523870,Probable G-protein coupled receptor 19,Q15760,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523913,Probable G-protein coupled receptor 21,Q99679,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523928,Probable G-protein coupled receptor 45,Q9Y5Y3,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523902,Trace amine-associated receptor 8,Q969N4,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523881,Mas-related G-protein coupled receptor member G,Q86SM5,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523911,Trace amine-associated receptor 9,Q96RI9,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523898,Probable G-protein coupled receptor 150,Q8NGU9,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL1293316,Relaxin receptor 1,Q9HBX9,SINGLE PROTEIN,Homo sapiens,5211,6336,9606,FALSE
CHEMBL3883321,Mu opioid receptor/Alpha-2A adrenergic receptor,P08913|P35372,PROTEIN COMPLEX,Homo sapiens,2,11,9606,FALSE
CHEMBL5952,Neuropeptide FF receptor 2,Q9Y5X5,SINGLE PROTEIN,Homo sapiens,222,533,9606,FALSE
CHEMBL5038,Melanin-concentrating hormone receptor 2,Q969V1,SINGLE PROTEIN,Homo sapiens,295,304,9606,FALSE
CHEMBL4421,HM74 nicotinic acid GPCR,P49019,SINGLE PROTEIN,Homo sapiens,285,353,9606,FALSE
CHEMBL2107,C-X-C chemokine receptor type 4,P61073,SINGLE PROTEIN,Homo sapiens,1688,3213,9606,FALSE
CHEMBL274,C-C chemokine receptor type 5,P51681,SINGLE PROTEIN,Homo sapiens,3368,5602,9606,FALSE
CHEMBL252,Endothelin receptor ET-A,P25101,SINGLE PROTEIN,Homo sapiens,2805,4161,9606,FALSE
CHEMBL2095181,Opioid receptors; mu/kappa/delta,P41145|P41143|P35372,PROTEIN FAMILY,Homo sapiens,282,565,9606,FALSE
CHEMBL2321628,C-C chemokine receptor type 10,P46092,SINGLE PROTEIN,Homo sapiens,141,178,9606,FALSE
CHEMBL2094251,Adrenergic receptor alpha-1,P35348|P25100|P35368,PROTEIN FAMILY,Homo sapiens,773,942,9606,FALSE
CHEMBL231,Histamine H1 receptor,P35367,SINGLE PROTEIN,Homo sapiens,3775,5596,9606,FALSE
CHEMBL259,Melanocortin receptor 4,P32245,SINGLE PROTEIN,Homo sapiens,4580,9124,9606,FALSE
CHEMBL2111397,Melanocortin receptor (M4 and M5),P32245|P33032,SELECTIVITY GROUP,Homo sapiens,49,50,9606,FALSE
CHEMBL1293267,G-protein coupled receptor 35,Q9HC97,SINGLE PROTEIN,Homo sapiens,581,1709,9606,FALSE
CHEMBL4523915,G-protein coupled receptor 87,Q9BY21,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523965,Cholecystokinin(CCK) A/B,P32239|P32238,SELECTIVITY GROUP,Homo sapiens,3,3,9606,FALSE
CHEMBL3321651,P2Y purinoceptor 13,Q9BPV8,SINGLE PROTEIN,Homo sapiens,3,3,9606,FALSE
CHEMBL4524010,Bombesin receptor,P28336|P32247|P30550,PROTEIN FAMILY,Homo sapiens,4,4,9606,FALSE
CHEMBL2363068,Prostaglandin E2 receptor,P34995|P35408|P43116|P43115,PROTEIN FAMILY,Homo sapiens,,,9606,FALSE
CHEMBL2363078,Vasopressin receptor,P30518|P37288|P47901,PROTEIN FAMILY,Homo sapiens,,,9606,FALSE
CHEMBL3885601,Lysophosphatidic acid receptor 1/3,Q9UBY5|Q92633,PROTEIN FAMILY,Homo sapiens,1,1,9606,FALSE
CHEMBL5892,Endothelin B receptor-like protein 2,O60883,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL3430884,Sphingosine 1-phosphate receptor Edg-5/Sphingosine 1-phosphate receptor Edg-3,O95136|Q99500,PROTEIN COMPLEX,Homo sapiens,2,2,9606,FALSE
CHEMBL1810,Thyrotropin-releasing hormone receptor,P34981,SINGLE PROTEIN,Homo sapiens,274,318,9606,FALSE
CHEMBL3307226,Orexin receptor,O43614|O43613,PROTEIN FAMILY,Homo sapiens,,,9606,FALSE
CHEMBL2331075,D2-like dopamine receptor,P14416|P35462|P21917,PROTEIN FAMILY,Homo sapiens,,,9606,FALSE
CHEMBL216,Muscarinic acetylcholine receptor M1,P11229,SINGLE PROTEIN,Homo sapiens,5526,9355,9606,FALSE
CHEMBL4523868,Probable G-protein coupled receptor 85,P60893,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2094256,Angiotensin II receptor,P30556|P50052,PROTEIN FAMILY,Homo sapiens,934,1039,9606,FALSE
CHEMBL2111456,Vasopressin V1 receptor,P37288|P47901,PROTEIN FAMILY,Homo sapiens,61,61,9606,FALSE
CHEMBL4524122,Serotonin 1 (5-HT1) receptor,P30939|P28222|P08908|P28221|P28566,PROTEIN FAMILY,Homo sapiens,1,1,9606,FALSE
CHEMBL2097169,Adrenergic receptor beta; ADRB1 & ADRB3,P08588|P13945,SELECTIVITY GROUP,Homo sapiens,176,200,9606,FALSE
CHEMBL2111423,Melanocortin receptor (M1 and M4),P32245|Q01726,SELECTIVITY GROUP,Homo sapiens,69,69,9606,FALSE
CHEMBL2731,Galanin receptor 3,O60755,SINGLE PROTEIN,Homo sapiens,271,273,9606,FALSE
CHEMBL3759,Histamine H4 receptor,Q9H3N8,SINGLE PROTEIN,Homo sapiens,2235,3847,9606,FALSE
CHEMBL1916,Alpha-2c adrenergic receptor,P18825,SINGLE PROTEIN,Homo sapiens,1855,3496,9606,FALSE
CHEMBL4714,Pyrimidinergic receptor P2Y6,Q15077,SINGLE PROTEIN,Homo sapiens,490,682,9606,FALSE
CHEMBL1963,Thyroid stimulating hormone receptor,P16473,SINGLE PROTEIN,Homo sapiens,17141,29937,9606,FALSE
CHEMBL2069,Thromboxane A2 receptor,P21731,SINGLE PROTEIN,Homo sapiens,1717,2697,9606,FALSE
CHEMBL4105988,Atypical chemokine receptor 2,O00590,SINGLE PROTEIN,Homo sapiens,1,2,9606,FALSE
CHEMBL3713916,Ovarian cancer G-protein coupled receptor 1,Q15743,SINGLE PROTEIN,Homo sapiens,71,278,9606,FALSE
CHEMBL2111438,Neurotensin receptor,O95665|P30989,PROTEIN FAMILY,Homo sapiens,14,16,9606,FALSE
CHEMBL2096676,Adrenergic receptors; alpha-1 A & B,P35348|P35368,SELECTIVITY GROUP,Homo sapiens,210,290,9606,FALSE
CHEMBL2111341,Dopamine D1 and D2 receptor,P14416|P21728,SELECTIVITY GROUP,Homo sapiens,183,197,9606,FALSE
CHEMBL298,Cholecystokinin B receptor,P32239,SINGLE PROTEIN,Homo sapiens,1868,2676,9606,FALSE
CHEMBL2111466,Serotonin receptor (2b and 2c),P41595|P28335,SELECTIVITY GROUP,Homo sapiens,114,118,9606,FALSE
CHEMBL1075315,C-X-C chemokine receptor type 5,P32302,SINGLE PROTEIN,Homo sapiens,162,183,9606,FALSE
CHEMBL1628473,Relaxin-3 receptor 2,Q8TDU9,SINGLE PROTEIN,Homo sapiens,50,122,9606,FALSE
CHEMBL2111323,Melanocortin receptor (M3 and M4),P32245|P41968,SELECTIVITY GROUP,Homo sapiens,114,123,9606,FALSE
CHEMBL5872,G-protein coupled estrogen receptor 1,Q99527,SINGLE PROTEIN,Homo sapiens,32,110,9606,FALSE
CHEMBL2095160,Leukotriene B4 receptor,Q9NPC1|Q15722,PROTEIN FAMILY,Homo sapiens,353,773,9606,FALSE
CHEMBL5968,Lysophosphatidic acid receptor 4,Q99677,SINGLE PROTEIN,Homo sapiens,41,71,9606,FALSE
CHEMBL4523907,Probable G-protein coupled receptor 82,Q96P67,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523922,Probable G-protein coupled receptor 173,Q9NS66,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2095151,Opioid receptors; delta & kappa,P41145|P41143,SELECTIVITY GROUP,Homo sapiens,692,935,9606,FALSE
CHEMBL4523229,G-protein coupled receptor 1,P46091,SINGLE PROTEIN,Homo sapiens,5,5,9606,FALSE
CHEMBL4427,Prostanoid DP receptor,Q13258,SINGLE PROTEIN,Homo sapiens,1019,1350,9606,FALSE
CHEMBL4296096,D(2) dopamine receptor/Metabotropic glutamate receptor 5,P14416|P41594,PROTEIN COMPLEX,Homo sapiens,13,16,9606,FALSE
CHEMBL2111467,Alpha adrenergic receptor (1a and 1d),P35348|P25100,SELECTIVITY GROUP,Homo sapiens,123,128,9606,FALSE
CHEMBL3724,Lysophosphatidic acid receptor Edg-4,Q9HBW0,SINGLE PROTEIN,Homo sapiens,189,352,9606,FALSE
CHEMBL2096981,Cannabinoid receptor,P34972|P21554,PROTEIN FAMILY,Homo sapiens,229,238,9606,FALSE
CHEMBL3038479,fMet-Leu-Phe receptor 1/2,P21462|P25090,PROTEIN FAMILY,Homo sapiens,26,66,9606,FALSE
CHEMBL4523856,G-protein coupled receptor 3,P46089,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523899,Mas-related G-protein coupled receptor member D,Q8TDS7,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523959,5-HT1B/5-HT1F,P30939|P28222,SELECTIVITY GROUP,Homo sapiens,15,15,9606,FALSE
CHEMBL2434,Interleukin-8 receptor B,P25025,SINGLE PROTEIN,Homo sapiens,2235,3449,9606,FALSE
CHEMBL1628461,Oxoeicosanoid receptor 1,Q8TDS5,SINGLE PROTEIN,Homo sapiens,82,131,9606,FALSE
CHEMBL3359,Formyl peptide receptor 1,P21462,SINGLE PROTEIN,Homo sapiens,870,1193,9606,FALSE
CHEMBL4296070,Somatostatin receptor type 2/type 5,P35346|P30874,PROTEIN FAMILY,Homo sapiens,2,4,9606,FALSE
CHEMBL4523901,Probable G-protein coupled receptor 148,Q8TDV2,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2096679,Adenosine receptors; A1 & A2,P30542|P29275|P29274,SELECTIVITY GROUP,Homo sapiens,171,188,9606,FALSE
CHEMBL1777664,Probable G-protein coupled receptor 160,Q9UJ42,SINGLE PROTEIN,Homo sapiens,2,2,9606,FALSE
CHEMBL1898,Serotonin 1b (5-HT1b) receptor,P28222,SINGLE PROTEIN,Homo sapiens,1977,2716,9606,FALSE
CHEMBL4523980,Vasopressin V1a/V2,P30518|P37288,SELECTIVITY GROUP,Homo sapiens,74,74,9606,FALSE
CHEMBL5951,Neuropeptide FF receptor 1,Q9GZQ6,SINGLE PROTEIN,Homo sapiens,212,514,9606,FALSE
CHEMBL3301384,CCR5/mu opioid receptor complex,P51681|P35372,PROTEIN COMPLEX,Homo sapiens,2,3,9606,FALSE
CHEMBL2111329,Adenosine receptor,P30542|P29275|P0DMS8|P29274,PROTEIN FAMILY,Homo sapiens,24,26,9606,FALSE
CHEMBL3714079,G-protein coupled receptor 84,Q9NQS5,SINGLE PROTEIN,Homo sapiens,567,1140,9606,FALSE
CHEMBL4523914,G-protein coupled receptor 22,Q99680,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL5413,Metastin receptor,Q969F8,SINGLE PROTEIN,Homo sapiens,332,611,9606,FALSE
CHEMBL4523958,5-HT1A/5-HT1F,P30939|P08908,SELECTIVITY GROUP,Homo sapiens,15,15,9606,FALSE
CHEMBL4080,Bombesin receptor subtype-3,P32247,SINGLE PROTEIN,Homo sapiens,335,699,9606,FALSE
CHEMBL4523866,G-protein coupled receptor 15,P49685,SINGLE PROTEIN,Homo sapiens,2,3,9606,FALSE
CHEMBL4523454,Olfactory receptor 51E2,Q9H255,SINGLE PROTEIN,Homo sapiens,26,144,9606,FALSE
CHEMBL2111468,Dopamine D2 receptor and serotonin 2a receptor,P14416|P28223,SELECTIVITY GROUP,Homo sapiens,93,120,9606,FALSE
CHEMBL5477,Proteinase-activated receptor 3,O00254,SINGLE PROTEIN,Homo sapiens,4,4,9606,FALSE
CHEMBL1854,Luteinizing hormone/Choriogonadotropin receptor,P22888,SINGLE PROTEIN,Homo sapiens,265,370,9606,FALSE
CHEMBL3562167,Probable G-protein coupled receptor 174,Q9BXC1,SINGLE PROTEIN,Homo sapiens,112,370,9606,FALSE
CHEMBL2111460,Dopamine D2 receptor and serotonin 1a receptor,P14416|P08908,SELECTIVITY GROUP,Homo sapiens,10,10,9606,FALSE
CHEMBL2096908,Adenosine receptors; A1 & A2b,P30542|P29275,SELECTIVITY GROUP,Homo sapiens,255,259,9606,FALSE
CHEMBL3297639,Probable G-protein coupled receptor 52,Q9Y2T5,SINGLE PROTEIN,Homo sapiens,322,410,9606,FALSE
CHEMBL2514,Neurotensin receptor 2,O95665,SINGLE PROTEIN,Homo sapiens,258,288,9606,FALSE
CHEMBL4523858,Probable G-protein coupled receptor 25,O00155,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523917,G-protein coupled receptor 62,Q9BZJ7,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523924,Probable G-protein coupled receptor 83,Q9NYM4,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523886,P2Y purinoceptor 8,Q86VZ1,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2150838,Succinate receptor 1,Q9BXA5,SINGLE PROTEIN,Homo sapiens,78,78,9606,FALSE
CHEMBL2094268,Melatonin receptor,P48039|P49286,PROTEIN FAMILY,Homo sapiens,483,989,9606,FALSE
CHEMBL5963,Proteinase-activated receptor 2,P55085,SINGLE PROTEIN,Homo sapiens,338,702,9606,FALSE
CHEMBL2010631,C-X-C chemokine receptor type 7,P25106,SINGLE PROTEIN,Homo sapiens,825,1032,9606,FALSE
CHEMBL4018,Neuropeptide Y receptor type 2,P49146,SINGLE PROTEIN,Homo sapiens,2082,3412,9606,FALSE
CHEMBL3911,Leukotriene B4 receptor 1,Q15722,SINGLE PROTEIN,Homo sapiens,641,1082,9606,FALSE
CHEMBL4398,Purinergic receptor P2Y2,P41231,SINGLE PROTEIN,Homo sapiens,629,1099,9606,FALSE
CHEMBL2024,Follicle stimulating hormone receptor,P23945,SINGLE PROTEIN,Homo sapiens,129,185,9606,FALSE
CHEMBL5649,Prokineticin receptor 1,Q8TCW9,SINGLE PROTEIN,Homo sapiens,166,175,9606,FALSE
CHEMBL4423,C-C chemokine receptor type 6,P51684,SINGLE PROTEIN,Homo sapiens,358,386,9606,FALSE
CHEMBL3308978,"Complement component 3a receptor 1, isoform CRA_a",A8K2H7,SINGLE PROTEIN,Homo sapiens,4,4,9606,FALSE
CHEMBL2111417,Muscarinic acetylcholine receptor M1/M5 chimeric protein,P11229|P08912,CHIMERIC PROTEIN,Homo sapiens,4,31,9606,FALSE
CHEMBL1649052,C-C motif chemokine 2,P13500,SINGLE PROTEIN,Homo sapiens,55,99,9606,FALSE
CHEMBL4523908,G-protein coupled receptor 78,Q96P69,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523882,Mas-related G-protein coupled receptor member E,Q86SM8,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523864,Neuropeptides B/W receptor type 2,P48146,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2363041,Sphingosine 1-phosphate receptor,Q9H228|O95136|O95977|Q99500|P21453,PROTEIN FAMILY,Homo sapiens,,,9606,FALSE
CHEMBL236,Delta opioid receptor,P41143,SINGLE PROTEIN,Homo sapiens,7915,13512,9606,FALSE
CHEMBL4029,Interleukin-8 receptor A,P25024,SINGLE PROTEIN,Homo sapiens,1312,2250,9606,FALSE
CHEMBL2321627,C-C chemokine receptor-like 2,O00421,SINGLE PROTEIN,Homo sapiens,156,177,9606,FALSE
CHEMBL1821,Muscarinic acetylcholine receptor M4,P08173,SINGLE PROTEIN,Homo sapiens,3195,5760,9606,FALSE
CHEMBL4777,Neuropeptide Y receptor type 1,P25929,SINGLE PROTEIN,Homo sapiens,2418,3889,9606,FALSE
CHEMBL210,Beta-2 adrenergic receptor,P07550,SINGLE PROTEIN,Homo sapiens,5324,8494,9606,FALSE
CHEMBL4523906,Probable G-protein coupled receptor 101,Q96P66,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523903,Mas-related G-protein coupled receptor member F,Q96AM1,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523859,"12-(S)-hydroxy-5,8,10,14-eicosatetraenoic acid receptor",O00270,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2331058,Lysophosphatidic acid receptor 6,P43657,SINGLE PROTEIN,Homo sapiens,13,35,9606,FALSE
CHEMBL2096904,Serotonin (5-HT) receptor,P30939|P41595|Q13639|P28222|P46098|P08908|P28221|P28223|P28335|P28566|P34969|P50406|P47898|A5X5Y0|O95264|Q70Z44|Q8WXA8,PROTEIN FAMILY,Homo sapiens,46,68,9606,FALSE
CHEMBL4523923,Probable G-protein coupled receptor 27,Q9NS67,SINGLE PROTEIN,Homo sapiens,33,65,9606,FALSE
CHEMBL4227,Lipoxin A4 receptor,P25090,SINGLE PROTEIN,Homo sapiens,876,1642,9606,FALSE
CHEMBL2111418,Muscarinic acetylcholine receptor M1 and M3,P20309|P11229,SELECTIVITY GROUP,Homo sapiens,213,236,9606,FALSE
CHEMBL2111352,Muscarinic acetylcholine receptor M2 and M5,P08172|P08912,SELECTIVITY GROUP,Homo sapiens,154,162,9606,FALSE
CHEMBL3638324,G-protein coupled receptor 4,P46093,SINGLE PROTEIN,Homo sapiens,102,124,9606,FALSE
CHEMBL3819,Lysophosphatidic acid receptor Edg-2,Q92633,SINGLE PROTEIN,Homo sapiens,442,744,9606,FALSE
CHEMBL4523861,Probable G-protein coupled receptor 75,O95800,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL4523910,Trace amine-associated receptor 6,Q96RI8,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2111437,Melanin-concentrating hormone receptor,Q969V1|Q99705,PROTEIN FAMILY,Homo sapiens,51,55,9606,FALSE
CHEMBL2096909,"Interleukin-8 receptors, CXCR1/CXCR2",P25025|P25024,PROTEIN FAMILY,Homo sapiens,241,285,9606,FALSE
CHEMBL250,Platelet activating factor receptor,P25105,SINGLE PROTEIN,Homo sapiens,1452,2567,9606,FALSE
CHEMBL219,Dopamine D4 receptor,P21917,SINGLE PROTEIN,Homo sapiens,4505,7120,9606,FALSE
CHEMBL5162,Neuropeptide S receptor,Q6W5P4,SINGLE PROTEIN,Homo sapiens,15070,15785,9606,FALSE
CHEMBL2203,Motilin receptor,O43193,SINGLE PROTEIN,Homo sapiens,335,513,9606,FALSE
CHEMBL4315,Purinergic receptor P2Y1,P47900,SINGLE PROTEIN,Homo sapiens,822,1271,9606,FALSE
CHEMBL4518,Purinergic receptor P2Y14,Q15391,SINGLE PROTEIN,Homo sapiens,379,486,9606,FALSE
CHEMBL3714130,G-protein coupled receptor 6,P46095,SINGLE PROTEIN,Homo sapiens,936,1466,9606,FALSE
CHEMBL4561,Neuropeptide Y receptor type 5,Q15761,SINGLE PROTEIN,Homo sapiens,1465,1834,9606,FALSE
CHEMBL2096678,"Endothelin receptor, ET-A/ET-B",P24530|P25101,PROTEIN FAMILY,Homo sapiens,261,286,9606,FALSE
CHEMBL4523879,Probable G-protein coupled receptor 141,Q7Z602,SINGLE PROTEIN,Homo sapiens,1,1,9606,FALSE
CHEMBL2094109,Muscarinic acetylcholine receptor,P20309|P08173|P11229|P08172|P08912,PROTEIN FAMILY,Homo sapiens,594,1128,9606,FALSE
CHEMBL1075322,G-protein coupled receptor 55,Q9Y2T6,SINGLE PROTEIN,Homo sapiens,980,1557,9606,FALSE
CHEMBL1798,Cysteinyl leukotriene receptor 1,Q9Y271,SINGLE PROTEIN,Homo sapiens,1165,2079,9606,FALSE
CHEMBL4524008,Galanin receptor,O60755|O43603|P47211,PROTEIN FAMILY,Homo sapiens,1,1,9606,FALSE
